shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_001116,ontology:GeneDeletion,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneDeletion,ontology:noneReported,https://purl.expasy.org/cellosaurus/rdf/ontology/noneReported,Literal,Literal,3367,3367,3367,1.0,100.0,ontology:GeneDeletion -> ontology:noneReported -> Literal
shape_001117,ontology:GeneFusion,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneFusion,ontology:noneReported,https://purl.expasy.org/cellosaurus/rdf/ontology/noneReported,Literal,Literal,10341,10341,10341,1.0,100.0,ontology:GeneFusion -> ontology:noneReported -> Literal
shape_001118,ontology:GeneMutation,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneMutation,ontology:noneReported,https://purl.expasy.org/cellosaurus/rdf/ontology/noneReported,Literal,Literal,75643,75643,75643,1.0,100.0,ontology:GeneMutation -> ontology:noneReported -> Literal
shape_001119,fabio:Book,http://purl.org/spar/fabio/Book,ontology:startingPage,https://purl.expasy.org/cellosaurus/rdf/ontology/startingPage,Literal,Literal,6,6,6,1.0,100.0,fabio:Book -> ontology:startingPage -> Literal
shape_001120,fabio:JournalArticle,http://purl.org/spar/fabio/JournalArticle,ontology:startingPage,https://purl.expasy.org/cellosaurus/rdf/ontology/startingPage,Literal,Literal,27824,27824,27824,1.0,100.0,fabio:JournalArticle -> ontology:startingPage -> Literal
shape_001121,fabio:BookChapter,http://purl.org/spar/fabio/BookChapter,ontology:startingPage,https://purl.expasy.org/cellosaurus/rdf/ontology/startingPage,Literal,Literal,220,220,220,1.0,100.0,fabio:BookChapter -> ontology:startingPage -> Literal
shape_001122,fabio:ConferencePaper,http://purl.org/spar/fabio/ConferencePaper,ontology:startingPage,https://purl.expasy.org/cellosaurus/rdf/ontology/startingPage,Literal,Literal,21,21,21,1.0,100.0,fabio:ConferencePaper -> ontology:startingPage -> Literal
shape_001123,ontology:TechnicalDocument,https://purl.expasy.org/cellosaurus/rdf/ontology/TechnicalDocument,ontology:startingPage,https://purl.expasy.org/cellosaurus/rdf/ontology/startingPage,Literal,Literal,19,19,19,1.0,100.0,ontology:TechnicalDocument -> ontology:startingPage -> Literal
shape_001124,ontology:MiscellaneousDocument,https://purl.expasy.org/cellosaurus/rdf/ontology/MiscellaneousDocument,ontology:startingPage,https://purl.expasy.org/cellosaurus/rdf/ontology/startingPage,Literal,Literal,13,13,13,1.0,100.0,ontology:MiscellaneousDocument -> ontology:startingPage -> Literal
shape_000865,ontology:Xref,https://purl.expasy.org/cellosaurus/rdf/ontology/Xref,ontology:database,https://purl.expasy.org/cellosaurus/rdf/ontology/database,owl:NamedIndividual,http://www.w3.org/2002/07/owl#NamedIndividual,551346,551346,551346,1.0,100.0,ontology:Xref -> ontology:database -> owl:NamedIndividual
