subject_class,subject_uri,property,property_uri,object_class,object_uri
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,PATO_0001241,http://purl.obolibrary.org/obo/PATO_0001241
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,GO_0008150,http://purl.obolibrary.org/obo/GO_0008150
data_2291,http://edamontology.org/data_2291,sameAs,http://www.w3.org/2002/07/owl#sameAs,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
data_1025,http://edamontology.org/data_1025,sameAs,http://www.w3.org/2002/07/owl#sameAs,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,data_1025,http://edamontology.org/data_1025,data_2298,http://edamontology.org/data_2298
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,data_1025,http://edamontology.org/data_1025,data_1025,http://edamontology.org/data_1025
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,data_1025,http://edamontology.org/data_1025,data_2298,http://edamontology.org/data_2298
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,data_1025,http://edamontology.org/data_1025,data_1025,http://edamontology.org/data_1025
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,description,http://purl.org/dc/elements/1.1/description,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,description,http://purl.org/dc/elements/1.1/description,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,description,http://purl.org/dc/elements/1.1/description,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,description,http://purl.org/dc/elements/1.1/description,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
